tax_id	species	genus	family	order	class	phylum	clade	superkingdom	subspecies	species subgroup	species group
2447804	Myotis davidii polyomavirus 1		Polyomaviridae	Sepolyvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
2955695	Chirohepevirus desmodi	Chirohepevirus	Hepeviridae	Hepelivirales	Alsuviricetes	Kitrinoviricota	Riboviria	Viruses			
38767	Lyssavirus duvenhage	Lyssavirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
3059889	Circovirus tzinaka	Circovirus	Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2911950	Molossus molossus associated circovirus 1	Circovirus	Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2993504	Tadarida brasiliensis bat alphacoronavirus 2	Alphacoronavirus	Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
351073	Mammalian orthoreovirus	Orthoreovirus	Spinareoviridae	Reovirales	Resentoviricetes	Duplornaviricota	Riboviria	Viruses			
2877502	Wufeng Rhinolophus pearsonii paramyxovirus 1		Paramyxoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
2928932	Chifec virus UA13_77					Cressdnaviricota	Monodnaviria	Viruses			
2914461	Chifec virus UA15_35	Cyclovirus	Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2914454	Chifec virus UA13_1727	Cyclovirus	Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
3052223	Henipavirus hendraense	Henipavirus	Paramyxoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
2928961	Longquan Myotis chinensis orthohepadnavirus 1	Orthohepadnavirus	Hepadnaviridae	Blubervirales	Revtraviricetes	Artverviricota	Riboviria	Viruses			
3018873	Bat Coronavirus PaHI19		Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2691585	Rousettus aegyptiacus bat coronavirus 229E-related	Alphacoronavirus	Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
3052282	Loanvirus longquanense	Loanvirus	Hantaviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
3052328	Mammarenavirus tacaribeense	Mammarenavirus	Arenaviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
3052523	Orthonairovirus kasokeroense	Orthonairovirus	Nairoviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
3059948	Cyclovirus vespertilio	Cyclovirus	Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2928956	Longquan Rhinolophus pearsonii orthohepadnavirus 1	Orthohepadnavirus	Hepadnaviridae	Blubervirales	Revtraviricetes	Artverviricota	Riboviria	Viruses			
3052118	Circovirus cia	Circovirus	Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
3018925	Bat Coronavirus TpYN16		Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
3047399	Circovirus saguzarra	Circovirus	Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2907288	Flyfo siphovirus Tbat2_3				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1163537	Tianjin totivirus		Totiviridae	Ghabrivirales	Chrymotiviricetes	Duplornaviricota	Riboviria	Viruses			
2928928	Chifec virus UA13_133					Cressdnaviricota	Monodnaviria	Viruses			
3052605	Pegivirus carolliae	Pegivirus	Flaviviridae	Amarillovirales	Flasuviricetes	Kitrinoviricota	Riboviria	Viruses			
1891760	Betapolyomavirus tertidobsoniae	Betapolyomavirus	Polyomaviridae	Sepolyvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
1303386	Bat hepatitis virus		Hepadnaviridae	Blubervirales	Revtraviricetes	Artverviricota	Riboviria	Viruses			
2877470	Jingmen Miniopterus schreibersii alphacoronavirus 1	Alphacoronavirus	Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
90961	Lyssavirus australis	Lyssavirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
1921773	Treisdeltapapillomavirus 1	Treisdeltapapillomavirus	Papillomaviridae	Zurhausenvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
1606497	Betapolyomavirus arplanirostris	Betapolyomavirus	Polyomaviridae	Sepolyvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
3047551	Cyclovirus doi	Cyclovirus	Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2928907	Chifec genomovirus UA13_30		Genomoviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
1796006	Pacific flying fox faeces associated circular DNA virus-11							Viruses			
3115998	Anellovirus molossus2401		Anelloviridae					Viruses			
3018865	Bat Coronavirus MsGX17		Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
1796004	Pacific flying fox faeces associated circular DNA virus-1							Viruses			
2050578	Mastadenovirus sp.	Mastadenovirus	Adenoviridae	Rowavirales	Tectiliviricetes	Preplasmiviricota	Varidnaviria	Viruses			
3052526	Orthonairovirus lusakaense	Orthonairovirus	Nairoviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
2419667	Bat alphacoronavirus	Alphacoronavirus	Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
1606499	Alphapolyomavirus tertarplanisrostris	Alphapolyomavirus	Polyomaviridae	Sepolyvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
3027038	Pedacovirus sp. PpiGB01	Alphacoronavirus	Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2447818	Rhinolophus pearsonii polyomavirus 2		Polyomaviridae	Sepolyvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
2913380	Hipposideros bat coronavirus		Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
3052234	Hepacivirus otomopis	Hepacivirus	Flaviviridae	Amarillovirales	Flasuviricetes	Kitrinoviricota	Riboviria	Viruses			
2734579	Bat mastadenovirus I	Mastadenovirus	Adenoviridae	Rowavirales	Tectiliviricetes	Preplasmiviricota	Varidnaviria	Viruses			
3117229	Polyomavirus eidolon4255		Polyomaviridae	Sepolyvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
2907286	Flyfo podovirus Tbat2_2				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2972746	Bat faecal coronavirus		Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
3052281	Loanvirus brunaense	Loanvirus	Hantaviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
2492657	Alphacoronavirus Bat-CoV/P.kuhlii/Italy/206679-3/2010	Alphacoronavirus	Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2492656	Alphacoronavirus Bat-CoV/P.kuhlii/Italy/206645-41/2011	Alphacoronavirus	Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
3018845	Bat Coronavirus MaJX20		Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2878089	Bat associated genomovirus		Genomoviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2169854	Crohivirus B	Crohivirus	Picornaviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
3047790	Orthoflavivirus dakarense	Orthoflavivirus	Flaviviridae	Amarillovirales	Flasuviricetes	Kitrinoviricota	Riboviria	Viruses			
2791004	Achimota pararubulavirus 3	Pararubulavirus	Paramyxoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
3039825	Macronycteris gammaherpesvirus 1			Herpesvirales	Herviviricetes	Peploviricota	Duplodnaviria	Viruses			
2447802	Miniopterus schreibersi polyomavirus 3		Polyomaviridae	Sepolyvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
2833184	Sarbecovirus sp.	Betacoronavirus	Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2170235	Treisiotapapillomavirus 1	Treisiotapapillomavirus	Papillomaviridae	Zurhausenvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
11292	Lyssavirus rabies	Lyssavirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
2781639	Bat associated nodavirus		Nodaviridae	Nodamuvirales	Magsaviricetes	Kitrinoviricota	Riboviria	Viruses			
2832974	Merbecovirus sp.	Betacoronavirus	Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2877500	Jingmen Miniopterus schreibersii paramyxovirus 1		Paramyxoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
3018884	Bat Coronavirus RaHI19		Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
1157040	Bat gammaretrovirus	Gammaretrovirus	Retroviridae	Ortervirales	Revtraviricetes	Artverviricota	Riboviria	Viruses			
2911992	Molossus molossus associated gemykibivirus 2	Gemykibivirus	Genomoviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2586419	Rhinolophus bat coronavirus HKU32	Alphacoronavirus	Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
3056798	Plecomyxo virus		Paramyxoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
3018855	Bat Coronavirus MrGD17		Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2053079	Rhinolophus pusillus bocaparvovirus 1	Bocaparvovirus	Parvoviridae	Piccovirales	Quintoviricetes	Cossaviricota	Monodnaviria	Viruses			
3018902	Bat Coronavirus RpZJ20		Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2846056	Vesiculovirus rhinolophus	Vesiculovirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
2955251	Alphacoronavirus AMALF	Alphacoronavirus	Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
3044253	Rousettus madagascariensis picornavirus			Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2832076	Longquan Rhinolophus sinicus hepacivirus 1	Hepacivirus	Flaviviridae	Amarillovirales	Flasuviricetes	Kitrinoviricota	Riboviria	Viruses			
1918731	Dyoomegapapillomavirus 1	Dyoomegapapillomavirus	Papillomaviridae	Zurhausenvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
2913388	Triaenops bat coronavirus		Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
1978542	Ledantevirus elgon	Ledantevirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
3018911	Bat Coronavirus ShYN16		Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
3116000	Anellovirus molossus2919		Anelloviridae					Viruses			
1959930	Bat sapovirus	Sapovirus	Caliciviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
3052559	Orthorubulavirus mapueraense	Orthorubulavirus	Paramyxoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
1930507	Basavirus sp.							Viruses			
1697918	Bat astrovirus		Astroviridae	Stellavirales	Stelpaviricetes	Pisuviricota	Riboviria	Viruses			
3052494	Orthohantavirus robinaense	Orthohantavirus	Hantaviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
2501928	Nyctalus velutinus alphacoronavirus SC-2013	Alphacoronavirus	Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
1325446	Bat hepacivirus	Hepacivirus	Flaviviridae	Amarillovirales	Flasuviricetes	Kitrinoviricota	Riboviria	Viruses			
3047403	Circovirus kelawar	Circovirus	Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2872809	Betacoronavirus sp. RpYN06	Betacoronavirus	Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
1987129	Hepatovirus H	Hepatovirus	Picornaviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2928912	Chifec genomovirus UA13_95		Genomoviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
3050240	Circovirus bianfu	Circovirus	Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2501929	NL63-related bat coronavirus strain BtKYNL63-9b	Alphacoronavirus	Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
1891717	Alphapolyomavirus acelebensis	Alphapolyomavirus	Polyomaviridae	Sepolyvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
1239582	Mamastrovirus 18	Mamastrovirus	Astroviridae	Stellavirales	Stelpaviricetes	Pisuviricota	Riboviria	Viruses			
3052156	Cyclovirus jemage	Cyclovirus	Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
3059947	Cyclovirus vauval	Cyclovirus	Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2928979	Wenzhou Myotis davidii paramyxovirus 1		Paramyxoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
3052541	Orthonairovirus yogueense	Orthonairovirus	Nairoviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
2844507	Gemycircularvirus ptero10	Gemycircularvirus	Genomoviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2029305	Rhinolophus simulator polyomavirus 2		Polyomaviridae	Sepolyvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
2956140	Lyssavirus formosa	Lyssavirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
249583	Lyssavirus irkut	Lyssavirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
3018844	Bat Coronavirus IlYN20		Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2844621	Gemykolovirus ptero2	Gemykolovirus	Genomoviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2832083	Wenzhou Pipistrellus abramus orthohepevirus 1	Orthohepevirus	Hepeviridae	Hepelivirales	Alsuviricetes	Kitrinoviricota	Riboviria	Viruses			
2877499	Wufeng Rhinolophus pearsonii mammarenavirus 1	Mammarenavirus	Arenaviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
3116945	Papillomavirus bat7808		Papillomaviridae	Zurhausenvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
1891769	Betapolyomavirus mafricanus	Betapolyomavirus	Polyomaviridae	Sepolyvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
2928930	Chifec virus UA13_58					Cressdnaviricota	Monodnaviria	Viruses			
2994979	Tiete mammarenavirus	Mammarenavirus	Arenaviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
2928911	Chifec genomovirus UA13_94		Genomoviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2928927	Chifec virus UA13_122					Cressdnaviricota	Monodnaviria	Viruses			
3059933	Cyclovirus netopyr	Cyclovirus	Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2844512	Gemycircularvirus ptero5	Gemycircularvirus	Genomoviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2911884	Eumops bonariensis papillomavirus type 1		Papillomaviridae	Zurhausenvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
2911999	Molossus molossus associated gemygorvirus 1	Gemygorvirus	Genomoviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2170170	Psipapillomavirus 2	Psipapillomavirus	Papillomaviridae	Zurhausenvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
1987128	Hepatovirus G	Hepatovirus	Picornaviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
1964372	Circovirus sp.	Circovirus	Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2054618	Torque teno desmodus rotundus virus		Anelloviridae					Viruses			
1329650	Bat circovirus	Circovirus	Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
3052595	Pararubulavirus cantonense	Pararubulavirus	Paramyxoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
1796018	Pacific flying fox faeces associated circular DNA virus-9							Viruses			
3060539	Percavirus rhinolophidgamma1	Percavirus	Orthoherpesviridae	Herpesvirales	Herviviricetes	Peploviricota	Duplodnaviria	Viruses			
2972707	Bat faecal associated chuvirus 2		Chuviridae	Jingchuvirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
3052830	Xitorquevirus molos1	Xitorquevirus	Anelloviridae					Viruses			
2844508	Gemycircularvirus ptero1	Gemycircularvirus	Genomoviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2778552	Adeno-associated virus Croatia cul1_12	Dependoparvovirus	Parvoviridae	Piccovirales	Quintoviricetes	Cossaviricota	Monodnaviria	Viruses			
3047402	Circovirus morcego	Circovirus	Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2912002	Torque teno Tadarida brasiliensis virus 3		Anelloviridae					Viruses			
3018926	Bat Coronavirus TrGZ19		Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
1195279	Ia io picornavirus 1		Picornaviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
3018859	Bat Coronavirus MrJX20		Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
3052339	Mobatvirus xuansonense	Mobatvirus	Hantaviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
2781866	Tadarida associated gemykibivirus 1	Gemykibivirus	Genomoviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
3018872	Bat Coronavirus PaGZ19		Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2844515	Gemycircularvirus ptero8	Gemycircularvirus	Genomoviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
3047558	Cyclovirus liliac	Cyclovirus	Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2844580	Gemykibivirus hipla1	Gemykibivirus	Genomoviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2029306	Rhinolophus simulator polyomavirus 3		Polyomaviridae	Sepolyvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
2907285	Flyfo myovirus Tbat2_7				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1445418	Malsoor virus	Phlebovirus	Phenuiviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
3018852	Bat Coronavirus MpGD17		Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2914455	Chifec virus UA13_1800	Cyclovirus	Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
3018885	Bat Coronavirus RaYN16		Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
1074863	Bat picornavirus 1		Picornaviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2913385	Myotis bat coronavirus		Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2560259	Pararubulavirus achimotaense	Pararubulavirus	Paramyxoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
3052601	Pararubulavirus teviotense	Pararubulavirus	Paramyxoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
2955303	Alphapolyomavirus secumischreibersii	Alphapolyomavirus	Polyomaviridae	Sepolyvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
1796013	Pacific flying fox faeces associated circular DNA virus-4							Viruses			
3018828	Bat Coronavirus EsYN20		Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2015376	Bat mastadenovirus G	Mastadenovirus	Adenoviridae	Rowavirales	Tectiliviricetes	Preplasmiviricota	Varidnaviria	Viruses			
2982591	Puer bat vesiculovirus	Vesiculovirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
3019276	Eidolon dupreanum kobuvirus	Kobuvirus	Picornaviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2911964	Bat associated gemycircularvirus 1	Gemycircularvirus	Genomoviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2832073	Jingmen Rhinolophus sinicus hepacivirus 1	Hepacivirus	Flaviviridae	Amarillovirales	Flasuviricetes	Kitrinoviricota	Riboviria	Viruses			
2730656	Hervey pteropid gammaretrovirus	Gammaretrovirus	Retroviridae	Ortervirales	Revtraviricetes	Artverviricota	Riboviria	Viruses			
2691592	Scotophilus kuhlii bat coronavirus 512-related	Alphacoronavirus	Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2877508	Longquan Rhinolophus sinicus vesiculovirus 1	Vesiculovirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
1606502	Alphapolyomavirus carolliae	Alphapolyomavirus	Polyomaviridae	Sepolyvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
2955296	Alphapolyomavirus mischreibersii	Alphapolyomavirus	Polyomaviridae	Sepolyvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
3052148	Cuevavirus lloviuense	Cuevavirus	Filoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
3018851	Bat Coronavirus MpGD16		Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
3018856	Bat Coronavirus MrGD19		Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2956004	Jeilongvirus comorosense	Jeilongvirus	Paramyxoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
1891721	Alphapolyomavirus dobsoniae	Alphapolyomavirus	Polyomaviridae	Sepolyvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
1146874	Bat mastadenovirus B	Mastadenovirus	Adenoviridae	Rowavirales	Tectiliviricetes	Preplasmiviricota	Varidnaviria	Viruses			
2913379	Cynopterus bat coronavirus		Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2170191	Shanbavirus A	Shanbavirus	Picornaviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
1926498	Desmodus rotundus parvovirus		Parvoviridae	Piccovirales	Quintoviricetes	Cossaviricota	Monodnaviria	Viruses			
2015374	Bat mastadenovirus E	Mastadenovirus	Adenoviridae	Rowavirales	Tectiliviricetes	Preplasmiviricota	Varidnaviria	Viruses			
1588049	Tadarida brasiliensis polyomavirus 2		Polyomaviridae	Sepolyvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
2877471	Jingmen Miniopterus schreibersii alphacoronavirus 2	Alphacoronavirus	Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
1958777	Bat sapelovirus	Sapelovirus	Picornaviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
3051375	Orthoavulavirus javaense	Orthoavulavirus	Paramyxoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
3052676	Phlebovirus riftense	Phlebovirus	Phenuiviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
694006	Rousettus bat coronavirus HKU9	Betacoronavirus	Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2928902	Chifec genomovirus UA13_108		Genomoviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
3065435	Hepatovirus sp. 'sotense'	Hepatovirus	Picornaviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2447829	Taphozous melanopogon polyomavirus 1		Polyomaviridae	Sepolyvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
3047400	Circovirus ratpenat	Circovirus	Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2929003	Longquan Rhinolophus affinis hantavirus 1		Hantaviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
2956143	Lyssavirus lleida	Lyssavirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
2913443	Pteropus rufus nobecovirus	Betacoronavirus	Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
1920498	Dyopsipapillomavirus 1	Dyopsipapillomavirus	Papillomaviridae	Zurhausenvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
2447812	Rhinolophus affinis polyomavirus 4		Polyomaviridae	Sepolyvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
2055263	Anelloviridae sp.		Anelloviridae					Viruses			
3050321	Quwivirus miniopteridbeta1	Quwivirus	Orthoherpesviridae	Herpesvirales	Herviviricetes	Peploviricota	Duplodnaviria	Viruses			
37124	Chikungunya virus	Alphavirus	Togaviridae	Martellivirales	Alsuviricetes	Kitrinoviricota	Riboviria	Viruses			
2951618	Lyssavirus hamburg	Lyssavirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
3018887	Bat Coronavirus RaYN20		Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
1221637	Bat polyomavirus		Polyomaviridae	Sepolyvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
2928958	Wenzhou Rhinolophus pusillus orthohepadnavirus 1	Orthohepadnavirus	Hepadnaviridae	Blubervirales	Revtraviricetes	Artverviricota	Riboviria	Viruses			
2020423	Hypsugo bat coronavirus HKU25	Betacoronavirus	Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2925879	Eptesicus bat coronavirus	Alphacoronavirus	Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
